V2	V3	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15
ATP5F1A	mRNA	11.0150988228037	7.35090074087034	8.33283108318702	9.1826575820141	7.94246058330995	8.34341395048169	9.64078815358646	7.73991002667283	8.74531369548566	9.73699775271742	7.98747856015234	8.7627808904477	9.5498553107498	8.73072927216504	8.67804388118383
ATP5F1B	mRNA	8.88604793780912	5.88018172150431	7.27704021977518	8.12160963301324	6.49806792115682	7.48877286482474	8.15730309532436	6.42806984758929	7.87553729962692	8.23087262364223	6.70677268752644	7.68371207867314	8.02989781518703	6.92730416035019	7.45461940411346
ATP5F1C	mRNA	3.2870144810067	0	1.35419809571713	1.92078571723747	0	0	1.89455392395723	1.17093990676411	2.13388979241532	1.46807932986246	0.982593486471411	1.38462519734041	1.89223149317793	0	0
ATP5MC1	mRNA	9.82228366373658	5.36051245333038	5.37400634434946	7.5564204453244	7.30109218996204	6.25659817303489	9.36562027784987	6.93550204097605	7.39395064889607	9.0404094061594	7.46501614468026	7.15756543653839	8.86316826335674	7.73412124605862	7.11710887960362
ATP5MC2	mRNA	7.38764807244626	4.65407935876078	5.34667393713617	6.58095845466713	7.82098745142541	6.37754550578801	8.20680720686365	7.82199720229992	7.50578190309365	7.89309199959211	7.88993278955851	7.46437000954063	7.77393825155785	7.66905932124859	7.0654955600315
ATP5MC3	mRNA	9.90370893978267	5.16969093959975	5.98326702522129	7.17764549495619	7.2807587673883	6.57835706387404	8.91318379043486	6.66001972758213	7.59277772979048	8.56955720373413	7.70660704201823	7.39701809560201	8.30609091376562	7.84767778786878	6.85361781051355
ATP6AP2	mRNA	1.9709643127112	1.54041039378433	2.50325947933402	1.08032805197453	1.68128030410334	0	0	1.17093990676411	1.70457468024664	0	0	1.38462519734041	0.929056082632828	1.22726202895103	0
ATP6V0A1	mRNA	3.54939430314147	5.66186590369583	6.0355538459409	5.0822873147231	4.72147822284171	4.98026856192553	4.76949017808884	4.3055146478728	5.25847811118242	5.2177710147857	2.77738533531942	5.05401591355915	4.25403437907718	5.16477759781341	4.79871986609447
ATP6V0A2	mRNA	0	0	0.83047834078404	1.08032805197453	1.07283446928698	1.54118404891011	0	1.17093990676411	1.70457468024664	0	0.982593486471411	0	0.929056082632828	0	1.15035023822764
ATP6V0B	mRNA	0	0	0	0.639008374330189	0	0	0.930565775384321	1.80865966924048	2.13388979241532	0.913237314144646	0.982593486471411	1.38462519734041	1.48957358939684	0	1.15035023822764
ATP6V0C	mRNA	8.62302973396889	6.08336300195923	7.64557461913856	7.59850972527243	8.3943894008497	8.45364461639709	8.60951131519117	8.05030629591273	8.92370162258387	8.31330364072453	8.93082958249704	8.82560300412792	8.11233054454192	8.83609972506568	8.50963237924109
ATP6V0D1	mRNA	2.29093575844543	1.82579775822377	0.83047834078404	1.69110249141628	2.70438750472194	0.967291332269984	0.930565775384321	1.17093990676411	1.09062593676957	2.43731655805826	2.96939937865858	1.38462519734041	2.68351208998671	0	1.78213823763465
ATP6V1A	mRNA	2.55266425567731	1.54041039378433	2.50325947933402	1.41779866097676	1.07283446928698	2.26923225061322	1.89455392395723	1.17093990676411	0	2.43731655805826	1.9738108355409	2.54426861066937	1.48957358939684	1.88066395264427	3.05624821099907
ATP6V1C1	mRNA	5.81981410656161	5.21981419065403	4.11634581444432	5.0822873147231	5.94710318859291	3.639463223782	5.71817883487018	5.22094583787482	3.74699049050027	5.97335109466866	5.69356363862584	4.65338208298804	5.28426436946278	5.73627138946925	4.79871986609447
ATP6V1E1	mRNA	3.42416099592126	2.44726236757542	3.13467252533342	3.04340741203548	3.12514443547368	3.11125345923535	4.38767362836641	2.58648459109272	2.73298999134732	3.16179099452131	2.77738533531942	1.38462519734041	1.48957358939684	0	2.55549984869937
ATP6V1G1	mRNA	1.55918200977679	0	0.83047834078404	2.11887482050745	1.07283446928698	0	1.49162052934848	0	2.13388979241532	1.46807932986246	1.56170683123754	0	0.929056082632828	0	1.15035023822764
ATP6V1H	mRNA	6.95014910076957	6.57237588798894	6.68585618531531	6.363867187014	5.89454607353136	5.63556524703686	5.79080851081356	6.34165378570289	5.49367621597351	5.93220612472897	6.00990559598863	4.98229917777382	5.92281554613314	6.39499068037663	5.32299845726143
ATP8A1	mRNA	0.98070794986845	1.18428975615324	3.00080657171961	3.04340741203548	2.1079176658084	2.75082040018221	1.89455392395723	2.8595555427429	3.62019243524881	2.18048740713655	2.29397596606127	1.38462519734041	2.20668051841327	1.88066395264427	2.55549984869937
ATP9A	mRNA	2.96606770513033	3.56271581720918	0	6.4764923577579	4.59543240386877	0	5.50446604091025	3.75657861460317	1.70457468024664	6.45220228231909	3.77485953912767	0	4.25403437907718	4.400424327902	0
ATP9B	mRNA	4.42237462536143	5.16969093959975	4.35451364169963	5.57923167116343	4.45731071314447	4.46032704823891	5.47538064612864	4.83465228786726	3.86353906272447	5.25161309936558	4.21476671168599	4.90683003894678	5.06802901892204	4.86619940173843	4.52068620701332
ATR	mRNA	0	2.26829805630465	0	1.08032805197453	3.12514443547368	0.967291332269984	0.930565775384321	1.17093990676411	1.09062593676957	0	3.42762552787933	0	0.929056082632828	1.22726202895103	0
ATRNL1	mRNA	3.66461967849635	5.46811103188909	3.00080657171961	5.4926035927942	3.29697088644502	3.26250784708593	4.44880427319734	3.75657861460317	3.15504472345289	4.52867553072625	2.29397596606127	3.61792001547998	4.61499103208655	2.67013555222408	3.58220668907059
ATRX	mRNA	4.42237462536143	3.30853625394016	2.68883476009225	3.46344610899608	3.12514443547368	1.95065464047446	3.95385870086607	1.17093990676411	2.73298999134732	1.86781743650306	3.29044356114008	3.41498072748293	3.5666152304426	2.94600321781161	3.42726046639521
ATXN1	mRNA	5.13217271071188	6.54314522844011	5.62214092593134	6.24169965256546	5.63100927167983	5.54991502892226	6.02962197445685	5.17170061749085	4.56030428303066	6.07135513089991	5.4893068857899	5.75927191887212	5.81110670777649	5.16477759781341	5.56522409263922
ATXN1L	mRNA	1.55918200977679	0	0	1.41779866097676	1.07283446928698	0	0.930565775384321	0	0	0	1.56170683123754	1.38462519734041	0.929056082632828	0	1.78213823763465
ATXN2	mRNA	2.96606770513033	4.18419706354324	4.55887809324027	3.22633532223852	4.30455172240572	4.84296993628107	3.86694257622251	2.8595555427429	3.74699049050027	4.07884893216129	2.96939937865858	4.45572405151632	3.19160504773049	3.17749286119095	3.05624821099907
ATXN2L	mRNA	7.39601022238559	6.17514201305718	6.21252727557631	6.06083627646718	6.89580129869528	6.47371063044964	6.94618283434308	6.77988681511494	6.54893686689705	6.97201023509549	7.98747856015234	6.58573515951945	6.93239191023257	7.7065960451765	5.48891337659909
ATXN3	mRNA	1.55918200977679	3.48286366893325	2.50325947933402	3.38865701644657	2.4367611720175	2.53002866929382	1.49162052934848	2.58648459109272	1.09062593676957	2.43731655805826	3.29044356114008	0	1.48957358939684	2.94600321781161	1.15035023822764
ATXN7	mRNA	4.66310770219536	5.89568277136521	5.50340177340008	6.06083627646718	5.2256432775595	6.29220144918803	5.2188173142722	5.26856544899166	5.30043790627709	5.52502276472417	4.72117441620096	4.22662048095717	5.6900167112754	4.400424327902	6.11482411644977
ATXN7L1	mRNA	2.55266425567731	5.62514089675341	3.98068547361485	4.19180037451559	3.8321554452009	3.84522189689309	2.68619569874886	3.61638715957731	3.74699049050027	3.83278880274203	3.29044356114008	3.95413770720551	4.3846477864687	3.17749286119095	4.66639046717587
ATXN7L2	mRNA	1.55918200977679	2.8802103311515	0	1.69110249141628	1.07283446928698	0	0.930565775384321	0	1.70457468024664	0	0	0	0.929056082632828	1.22726202895103	1.15035023822764
ATXN7L3	mRNA	2.55266425567731	2.26829805630465	1.73761088761245	2.58864287655155	1.07283446928698	2.75082040018221	0	1.17093990676411	2.95939643842668	2.18048740713655	0.982593486471411	2.07795470432166	2.46470725046982	2.67013555222408	2.82749157944306
AUH	mRNA	4.76991484714583	4.85774854763467	4.55887809324027	2.9424396347251	4.83739101258105	4.39633026085009	2.87620519929101	4.00171223880595	4.69223811030816	3.42168563886306	4.49007701311251	2.54426861066937	3.19160504773049	4.72700701527176	3.05624821099907
AUH	misc_RNA	4.76991484714583	4.85774854763467	4.55887809324027	2.9424396347251	4.83739101258105	4.39633026085009	2.87620519929101	4.00171223880595	4.69223811030816	3.42168563886306	4.49007701311251	2.54426861066937	3.19160504773049	4.72700701527176	3.05624821099907
AVL9	mRNA	0	0.710399762624826	0.83047834078404	1.92078571723747	1.07283446928698	0	0	0	1.09062593676957	0	0.982593486471411	0	0	0	1.78213823763465
AXIN1	mRNA	0	1.54041039378433	2.04022596607539	0	1.07283446928698	1.95065464047446	0	1.17093990676411	2.13388979241532	0.913237314144646	0.982593486471411	0	2.20668051841327	0	0
AXIN2	mRNA	2.29093575844543	3.63837904620736	2.29023988284354	2.8338702349851	4.30455172240572	0	1.89455392395723	4.89658272791371	1.09062593676957	1.86781743650306	3.66813878429874	2.07795470432166	2.46470725046982	2.67013555222408	2.22003061950327
AZI2	mRNA	0	0	1.35419809571713	1.08032805197453	1.07283446928698	0.967291332269984	0.930565775384321	0	2.13388979241532	1.46807932986246	0	0	0	2.32874095258638	0
AZIN1	mRNA	7.68926058711747	8.20121571971705	8.23187312727915	8.46428974815487	8.06047160633964	8.48475121309457	8.345876904636	8.24737300837334	7.62615847599744	8.60271399314813	8.16476732355386	8.23195868602413	8.49145166374011	8.29234388300712	7.95055533701492
AZIN2	mRNA	1.9709643127112	2.74981678679668	0	1.08032805197453	2.4367611720175	0.967291332269984	0	0	1.09062593676957	0.913237314144646	0	0	1.48957358939684	0	0
B4GALNT1	mRNA	0	2.74981678679668	0	0	1.07283446928698	0	0	0	0	0	0	0	0	1.22726202895103	0
B4GALT2	mRNA	6.11145598764417	4.50034019993418	6.06938776682695	7.58182107198194	4.45731071314447	7.19165423131986	7.86382679790794	4.39405682360102	7.00733062889657	7.69824907974281	4.61024805408138	6.89003323636254	7.62992850872819	3.84922114289402	7.26171619683723
B4GALT5	mRNA	3.66461967849635	7.45919223676605	6.4364656300914	5.19631349358732	5.49641401329478	5.36166257748646	5.0316958626655	5.96179892776321	5.25847811118242	5.03551837815026	5.96552825733202	5.95929637744886	4.7664289997493	7.74318083631607	5.60191729952078
BABAM2	mRNA	2.29093575844543	3.21277893860772	0	1.08032805197453	2.70438750472194	1.54118404891011	1.89455392395723	3.46109200126473	0	2.18048740713655	2.29397596606127	1.38462519734041	1.89223149317793	3.17749286119095	0
BACE1	mRNA	2.55266425567731	2.9997893460506	2.29023988284354	1.92078571723747	3.12514443547368	0.967291332269984	0	0	1.09062593676957	1.46807932986246	0.982593486471411	0	0.929056082632828	1.22726202895103	0
BACH1	mRNA	3.13544761175277	4.07950068160295	3.74979145493054	4.4709155481657	3.29697088644502	3.93804999836924	2.46730990762739	2.8595555427429	3.62019243524881	3.91955623437868	4.4260166668866	1.38462519734041	2.46470725046982	5.05264800190825	2.55549984869937
BACH2	mRNA	5.42148060992785	5.95607327746663	5.13930962644062	6.02424694113409	5.13793085160529	4.89020294861099	5.66764473883039	6.27326571687777	5.12473857548395	5.73098590720481	5.25128540685145	6.60973235026208	4.90346998314826	5.73627138946925	5.56522409263922
BAG1	mRNA	0.98070794986845	0.710399762624826	1.73761088761245	0	0	1.95065464047446	0.930565775384321	0	2.95939643842668	2.18048740713655	0	0	0.929056082632828	1.22726202895103	0
BAG2	mRNA	0	0.710399762624826	2.04022596607539	0.639008374330189	0	2.26923225061322	0	1.17093990676411	2.13388979241532	0.913237314144646	0.982593486471411	2.89610995928804	0.929056082632828	0	0
BAG3	mRNA	3.2870144810067	0	1.73761088761245	1.08032805197453	1.07283446928698	2.26923225061322	1.49162052934848	1.17093990676411	1.70457468024664	0.913237314144646	0.982593486471411	0	1.48957358939684	0	1.78213823763465
BAG5	mRNA	1.9709643127112	1.54041039378433	0.83047834078404	0.639008374330189	1.07283446928698	0	0.930565775384321	1.80865966924048	1.70457468024664	0.913237314144646	1.56170683123754	1.38462519734041	0	0	0
BAG6	unclassified transcription discrepancy	4.3553455449432	3.63837904620736	4.69514730915133	4.50672115709499	1.68128030410334	4.84296993628107	3.6756243766989	2.8595555427429	4.33658979362333	4.07884893216129	2.29397596606127	4.22662048095717	3.452111488129	4.20444532276325	3.58220668907059
BAHCC1	misc_RNA	6.00614498234934	5.00794066309726	4.69514730915133	5.51035034368707	6.02251444763764	3.93804999836924	6.23446132783837	6.01860641544459	4.16550698795266	5.75478066767575	7.09451063041455	3.79580114887331	5.14376619241695	5.36585607115261	4.73407185365352
BAHCC1	mRNA	6.00614498234934	5.00794066309726	4.69514730915133	5.51035034368707	6.02251444763764	3.93804999836924	6.23446132783837	6.01860641544459	4.16550698795266	5.75478066767575	7.09451063041455	3.79580114887331	5.14376619241695	5.36585607115261	4.73407185365352
BAHD1	mRNA	3.87066751719541	3.63837904620736	3.74979145493054	4.3965228009899	4.65983142694403	4.79413804815929	4.816635532352	4.55633749902707	4.56030428303066	4.22228940250238	5.58040760983774	3.61792001547998	4.11040809502023	5.05264800190825	3.72211376981557
BAIAP2	mRNA	0	3.39833145806295	0.83047834078404	0.639008374330189	1.07283446928698	0	0	2.58648459109272	0	1.46807932986246	0.982593486471411	2.07795470432166	0	3.17749286119095	0
BAMBI	mRNA	4.21115272577126	1.18428975615324	0	3.22633532223852	0	0	3.04407697326988	0	1.09062593676957	3.53595343390219	0.982593486471411	0	2.87346061478939	0	0
BANF1	mRNA	2.55266425567731	0.710399762624826	1.35419809571713	2.4483902025648	1.07283446928698	1.54118404891011	1.49162052934848	1.80865966924048	1.09062593676957	1.86781743650306	1.9738108355409	2.54426861066937	1.89223149317793	2.67013555222408	1.78213823763465
BANP	mRNA	0	0	0	0	2.1079176658084	0	0	1.80865966924048	0	0	1.9738108355409	1.38462519734041	0.929056082632828	1.22726202895103	1.15035023822764
BAP1	mRNA	1.55918200977679	1.54041039378433	2.29023988284354	1.69110249141628	1.68128030410334	0.967291332269984	2.46730990762739	2.24936953381817	1.09062593676957	0.913237314144646	0.982593486471411	0	2.20668051841327	0	2.22003061950327
BASP1	mRNA	3.54939430314147	5.42602960411108	3.00080657171961	2.29301990674005	7.78534702335351	1.54118404891011	2.87620519929101	7.936983908179	1.09062593676957	2.84455976683908	8.09438402477938	2.07795470432166	2.20668051841327	7.63051979968662	2.82749157944306
BAZ1A	mRNA	3.42416099592126	4.233827383463	4.05010961843248	3.30977787524585	4.52802387581812	2.26923225061322	3.77445253362983	4.39405682360102	3.15504472345289	3.29758276822993	4.358979124154	2.07795470432166	3.32773023040012	5.05264800190825	3.72211376981557
BAZ1B	mRNA	0	0.710399762624826	1.35419809571713	1.08032805197453	1.07283446928698	0.967291332269984	0.930565775384321	0	0	0	0	1.38462519734041	0.929056082632828	1.22726202895103	1.15035023822764
BAZ2A	mRNA	5.28406651265572	4.50034019993418	1.35419809571713	5.03402770635178	5.2256432775595	4.58038620387153	5.79080851081356	4.89658272791371	5.52940138479992	5.3795609302859	5.4893068857899	3.79580114887331	5.31735048234541	4.72700701527176	4.97691089266766
BAZ2B	mRNA	5.81981410656161	4.07950068160295	2.85323697792479	5.88153923027303	5.72430709508069	5.42718100163674	6.21699586036361	5.80914864537838	5.34121174113552	6.50927149349468	4.96608191102258	6.23089262401922	6.00634489126269	5.36585607115261	5.60191729952078
BBS5	mRNA	1.55918200977679	1.18428975615324	1.73761088761245	0	1.68128030410334	1.95065464047446	0	2.24936953381817	1.70457468024664	0.913237314144646	0	1.38462519734041	0	0	0
BBS7	mRNA	0.98070794986845	0.710399762624826	0.83047834078404	2.29301990674005	0	0.967291332269984	0	1.80865966924048	0	0.913237314144646	0	0	2.68351208998671	1.22726202895103	0
BBX	mRNA	1.55918200977679	3.63837904620736	1.35419809571713	2.71646072215775	1.07283446928698	1.95065464047446	0	1.17093990676411	1.09062593676957	2.43731655805826	1.9738108355409	1.38462519734041	0.929056082632828	1.88066395264427	0
BCAR1	mRNA	0.98070794986845	0.710399762624826	0	1.69110249141628	1.07283446928698	0	1.49162052934848	0	1.09062593676957	0	2.29397596606127	0	1.48957358939684	1.88066395264427	1.78213823763465
BCAS2	mRNA	4.66310770219536	2.8802103311515	2.29023988284354	2.11887482050745	3.5892387824131	3.639463223782	3.6756243766989	2.58648459109272	4.16550698795266	3.01187728564315	3.55288839102836	3.61792001547998	3.32773023040012	3.3769234069437	4.1759627237678
BCCIP	mRNA	3.66461967849635	2.26829805630465	3.90775092274633	2.11887482050745	2.70438750472194	2.53002866929382	2.68619569874886	2.58648459109272	2.95939643842668	0.913237314144646	3.42762552787933	2.07795470432166	2.20668051841327	2.67013555222408	1.78213823763465
BCHE	mRNA	1.55918200977679	0	2.85323697792479	0.639008374330189	0	3.84522189689309	0	1.80865966924048	1.70457468024664	0	0.982593486471411	4.34571527293265	0	0	4.1759627237678
BCKDHA	mRNA	2.96606770513033	2.9997893460506	0.83047834078404	2.58864287655155	0	2.26923225061322	1.89455392395723	2.8595555427429	1.70457468024664	1.46807932986246	2.29397596606127	2.89610995928804	1.48957358939684	1.88066395264427	2.22003061950327
BCKDHB	mRNA	4.76991484714583	4.72521207563085	5.47843450305291	4.60909619810342	3.7158037830143	5.02327701413016	4.11340211862722	3.75657861460317	4.92463523735388	4.99613264147315	4.05452127018333	5.95929637744886	4.94640263553354	4.3057600495367	5.03173136113906
BCL11A	mRNA	2.29093575844543	2.06394716181681	0	3.78836662183999	2.1079176658084	1.54118404891011	2.87620519929101	2.8595555427429	1.09062593676957	3.29758276822993	1.9738108355409	2.54426861066937	3.67269550399597	2.32874095258638	2.55549984869937
BCL11B	mRNA	0	3.30853625394016	0	1.41779866097676	5.26757753473946	0	1.49162052934848	4.11024496233887	3.15504472345289	1.86781743650306	1.9738108355409	0	1.48957358939684	4.6520277668104	0
BCL2L1	mRNA	0.98070794986845	1.54041039378433	1.73761088761245	0.639008374330189	0	1.95065464047446	0	0	2.46431712040399	0	0	0	0	1.22726202895103	0
BCL2L10	mRNA	4.48642724429764	0.710399762624826	5.20165910965543	4.79433290138278	2.1079176658084	5.39479368858956	3.86694257622251	3.28704132662083	5.87314562167989	4.91398085712775	2.77738533531942	4.65338208298804	5.52986752405425	3.84922114289402	4.73407185365352
BCL2L11	mRNA	0.98070794986845	0.710399762624826	2.04022596607539	1.08032805197453	2.70438750472194	0	1.89455392395723	1.17093990676411	2.73298999134732	1.46807932986246	1.9738108355409	2.89610995928804	1.48957358939684	4.572937067809	0
BCL2L13	misc_RNA	0	0	1.35419809571713	1.92078571723747	0	1.54118404891011	0	1.17093990676411	1.70457468024664	1.86781743650306	0	0	0.929056082632828	0	1.15035023822764
BCL2L13	mRNA	0	0	1.35419809571713	1.92078571723747	0	1.54118404891011	0	1.17093990676411	1.70457468024664	1.86781743650306	0	0	0.929056082632828	0	1.15035023822764
BCL6	mRNA	0	2.26829805630465	0	2.11887482050745	2.4367611720175	0.967291332269984	0.930565775384321	1.17093990676411	3.32730123813494	0	0	2.89610995928804	0.929056082632828	2.67013555222408	1.15035023822764
BCL7A	mRNA	1.9709643127112	2.60645635079529	0.83047834078404	2.4483902025648	0	1.54118404891011	1.89455392395723	2.58648459109272	2.13388979241532	0.913237314144646	0	0	1.89223149317793	1.22726202895103	3.05624821099907
BCL9	unclassified transcription discrepancy	5.35440899879769	2.9997893460506	4.69514730915133	6.25228483037836	5.2256432775595	4.69121723434099	5.88228827114432	6.60543389298651	4.07170245475936	5.63167670254683	6.05295852410049	4.09680255552331	5.41228605628796	4.93106341109015	4.79871986609447
BCL9L	mRNA	1.55918200977679	3.30853625394016	3.74979145493054	3.9002833859132	2.93005094851609	4.39633026085009	3.95385870086607	3.61638715957731	3.48116683306614	3.16179099452131	0.982593486471411	3.17874742589272	3.67269550399597	0	4.44191643702146
BCLAF1	mRNA	8.88604793780912	8.98534295232588	8.98549663279035	8.71253069570004	9.09609125618551	9.07860173923631	8.90775096562248	9.0475825237439	8.95687724116558	8.80143809700674	9.34223823514515	8.82560300412792	8.88815753608908	8.7711503867442	8.48036975240171
BCLAF1	misc_RNA	8.88604793780912	8.98534295232588	8.98549663279035	8.71253069570004	9.09609125618551	9.07860173923631	8.90775096562248	9.0475825237439	8.95687724116558	8.80143809700674	9.34223823514515	8.82560300412792	8.88815753608908	8.7711503867442	8.48036975240171
BCOR	mRNA	4.54775654334046	3.96660778418034	5.79387614363811	5.26063973367662	4.04000433279315	5.29302656219684	4.816635532352	4.89658272791371	4.48951846191278	3.83278880274203	3.55288839102836	4.45572405151632	5.55782426869662	1.88066395264427	6.4120661679859
BCR	unclassified transcription discrepancy	2.29093575844543	1.54041039378433	0	2.58864287655155	1.07283446928698	1.54118404891011	2.87620519929101	1.17093990676411	0	1.86781743650306	0	0	3.0412848070176	0	0
BDH1	mRNA	8.3664120253254	3.30853625394016	6.61888993593611	6.7473385009762	1.68128030410334	5.2209613767402	6.6791227250282	1.80865966924048	5.69585151057006	6.87763632527267	3.87422666893388	5.95929637744886	7.15003820746215	4.3057600495367	5.40833970241383
BDNF	mRNA	1.9709643127112	0.710399762624826	0	1.92078571723747	2.93005094851609	0	2.46730990762739	2.8595555427429	2.46431712040399	0.913237314144646	4.05452127018333	0	0.929056082632828	6.19821936462632	0
BECN1	unclassified transcription discrepancy	0	1.18428975615324	1.35419809571713	1.41779866097676	1.07283446928698	0.967291332269984	0.930565775384321	1.80865966924048	1.09062593676957	0.913237314144646	1.9738108355409	1.38462519734041	0	2.32874095258638	1.15035023822764
BEND3	mRNA	4.71749945665308	5.00794066309726	4.17967403290231	4.93237759268783	5.18245355029437	5.18353230889664	4.38767362836641	5.01299697603179	3.9713719379553	4.58285305642365	5.79848627550068	4.34571527293265	4.25403437907718	5.16477759781341	5.18470298383069
BEND5	mRNA	5.79473502959027	5.16969093959975	5.50340177340008	5.62881682479235	6.07068408997149	6.06407394297819	6.95674405066856	5.90266257687866	6.42164092257296	6.40786826703221	6.11522077975319	5.95929637744886	5.52986752405425	6.29995716686777	5.80440206513846
BEND7	mRNA	1.55918200977679	5.33799510893964	0.83047834078404	2.4483902025648	4.83739101258105	2.53002866929382	3.04407697326988	4.11024496233887	2.13388979241532	1.86781743650306	3.77485953912767	2.07795470432166	2.46470725046982	3.70829785811819	2.82749157944306
BEST3	mRNA	1.55918200977679	0	3.00080657171961	1.08032805197453	0	2.94226379371739	1.49162052934848	1.17093990676411	2.95939643842668	0.913237314144646	0	3.17874742589272	1.89223149317793	0	3.25364809007559
BICC1	mRNA	3.87066751719541	3.77874991023365	3.57238623591983	5.1742178614789	2.93005094851609	3.11125345923535	3.77445253362983	4.00171223880595	4.16550698795266	4.91398085712775	4.61024805408138	3.95413770720551	4.61499103208655	2.32874095258638	3.72211376981557
BICD1	unclassified transcription discrepancy	4.48642724429764	0.710399762624826	2.50325947933402	4.05339253029178	2.4367611720175	0	3.6756243766989	2.8595555427429	1.70457468024664	4.63506947681882	2.96939937865858	2.07795470432166	3.0412848070176	3.84922114289402	1.78213823763465
BICD2	mRNA	6.60540429032606	4.2818069938555	7.3268460416792	6.77696450667222	4.38295212445666	6.14419203435925	6.96722851536774	3.28704132662083	6.12741688802219	6.83362555287698	4.92031393370732	7.00306529982773	6.42590914020165	4.3057600495367	7.48440361935672
BICRA	mRNA	0	0	0	0.639008374330189	1.07283446928698	1.54118404891011	0	1.17093990676411	1.09062593676957	2.43731655805826	0.982593486471411	1.38462519734041	1.48957358939684	1.22726202895103	1.78213823763465
BICRAL	mRNA	5.17167153747139	5.76674424574819	4.11634581444432	5.61247707011205	5.09199027462729	4.63686574317327	5.0711122009728	5.31466335440803	4.92463523735388	5.31700495874011	5.32339087433037	3.95413770720551	5.02861530162691	4.79828123210287	4.59537697194304
BIN3	mRNA	1.55918200977679	1.54041039378433	1.35419809571713	1.41779866097676	0	0	0.930565775384321	0	0	0.913237314144646	0	0	0	1.88066395264427	1.15035023822764
BIRC6	mRNA	7.6266842826808	7.93853787422556	8.42064521367358	8.19477365865732	8.24496333631311	8.68217418261296	8.23311019093711	8.11686338289966	8.7491064187575	8.09300095271938	8.30493381650428	8.20857837545231	8.01988275099261	7.88907895216877	8.06010007746715
BLOC1S1	mRNA	0.98070794986845	0.710399762624826	0.83047834078404	0.639008374330189	0	2.75082040018221	1.89455392395723	1.80865966924048	3.62019243524881	2.84455976683908	0	3.41498072748293	0	2.32874095258638	2.22003061950327
BLOC1S2	unclassified transcription discrepancy	0	1.82579775822377	1.73761088761245	0.639008374330189	0	1.54118404891011	1.89455392395723	0	0	0.913237314144646	0	0	0.929056082632828	0	0
BLOC1S6	mRNA	2.29093575844543	0.710399762624826	0	0	1.07283446928698	1.54118404891011	0.930565775384321	1.80865966924048	1.70457468024664	0.913237314144646	1.9738108355409	0	0	0	0
BLVRB	mRNA	2.96606770513033	2.9997893460506	1.73761088761245	3.38865701644657	3.8321554452009	1.95065464047446	2.68619569874886	4.21118102077718	3.32730123813494	3.53595343390219	4.358979124154	1.38462519734041	2.87346061478939	4.400424327902	3.25364809007559
BMI1	mRNA	1.55918200977679	2.06394716181681	0	0.639008374330189	1.07283446928698	1.54118404891011	0	0	2.13388979241532	0.913237314144646	0	0	0	0	2.82749157944306
BMP1	mRNA	3.42416099592126	5.52901753176664	2.50325947933402	2.4483902025648	4.94467945956034	1.95065464047446	3.04407697326988	4.95596374888314	2.46431712040399	2.43731655805826	5.25128540685145	2.54426861066937	2.68351208998671	5.26881721631463	2.82749157944306
BMP2	mRNA	1.9709643127112	3.30853625394016	2.29023988284354	2.58864287655155	5.63100927167983	3.11125345923535	3.56952510719319	5.60170152536217	1.09062593676957	3.16179099452131	5.17538566147004	1.38462519734041	3.19160504773049	5.21773505303459	1.15035023822764
BMP2K	mRNA	4.133265170599	5.69767920513695	5.00589374407857	4.31808442422301	5.04453853234233	4.79413804815929	4.50744960980109	5.60170152536217	5.17070980537934	4.47238382449763	4.66677708999168	4.34571527293265	4.3846477864687	5.77212051800575	5.32299845726143
BMP4	mRNA	0.98070794986845	0	1.73761088761245	0	0	1.54118404891011	0.930565775384321	0	1.09062593676957	0.913237314144646	1.9738108355409	0	0	1.22726202895103	1.15035023822764
BMP5	mRNA	1.55918200977679	0	0	2.29301990674005	0	0.967291332269984	1.89455392395723	0	0	2.18048740713655	0	1.38462519734041	1.48957358939684	0	0
BMP6	mRNA	3.13544761175277	1.82579775822377	0.83047834078404	4.90580518042678	2.4367611720175	1.54118404891011	4.25704581945234	2.24936953381817	1.09062593676957	4.78125482155278	1.56170683123754	0	3.86398278867982	1.22726202895103	1.78213823763465
BMP7	mRNA	0.98070794986845	0	0	2.8338702349851	0	0	1.49162052934848	0	1.09062593676957	2.65526025667888	0	1.38462519734041	2.87346061478939	0	1.15035023822764
BMPR1A	mRNA	2.55266425567731	3.11021111817066	3.00080657171961	2.71646072215775	2.70438750472194	1.95065464047446	2.20917050896532	2.24936953381817	0	1.86781743650306	0.982593486471411	1.38462519734041	2.68351208998671	1.88066395264427	1.78213823763465
BMPR2	mRNA	3.77131898278961	3.39833145806295	4.69514730915133	4.43419863035681	2.4367611720175	4.63686574317327	4.44880427319734	3.46109200126473	3.86353906272447	3.16179099452131	2.96939937865858	3.17874742589272	4.3846477864687	3.55210401829182	4.27016756081386
BMT2	mRNA	2.55266425567731	0	2.04022596607539	1.41779866097676	1.07283446928698	0	0.930565775384321	0	1.70457468024664	1.86781743650306	0	0	1.89223149317793	0	2.55549984869937
BNC2	mRNA	1.9709643127112	0	0	2.29301990674005	0	1.95065464047446	2.46730990762739	0	2.46431712040399	2.18048740713655	0	2.07795470432166	0	0	2.22003061950327
