XM_028739304.1	LOC114601790	mRNA
XM_028739315.1	LOC114601796	mRNA
XM_028739342.1	LOC114601811	mRNA
XM_028739354.1	LOC114601820	mRNA
XM_028739368.1	LOC114601823	mRNA
XM_028706178.1	LOC114584369	mRNA
XM_028706191.1	LOC114584377	mRNA
XM_028706207.1	LOC114584381	unclassified transcription discrepancy
XM_028706219.1	LOC114584387	mRNA
XM_028706231.1	LOC114584394	mRNA
XM_028739392.1	LOC114601835	mRNA
XM_028706255.1	LOC114584410	mRNA
XM_028706269.1	LOC114584416	mRNA
XM_028707684.1	LOC114585234	mRNA
XM_028739403.1	RHOD	mRNA
XM_028739425.1	KDM2A	mRNA
XM_028739442.1	KDM2A	mRNA
XM_028739414.1	KDM2A	mRNA
XM_028739434.1	KDM2A	mRNA
XM_028739452.1	KDM2A	mRNA
XM_028739464.1	GRK2	mRNA
XM_028739474.1	GRK2	mRNA
XM_028739480.1	GRK2	mRNA
XM_028739493.1	ANKRD13D	mRNA
XM_028739506.1	SSH3	mRNA
XM_028739518.1	LOC114601898	mRNA
XM_028739526.1	LOC114601898	mRNA
XM_028739536.1	LOC114601898	mRNA
XM_028739719.1	POLD4	mRNA
XM_028739728.1	POLD4	mRNA
XM_028739710.1	POLD4	mRNA
XM_028739549.1	LOC114601909	mRNA
XM_028739558.1	LOC114601909	mRNA
XM_028739666.1	LOC114601974	mRNA
XM_028739674.1	LOC114601974	mRNA
XM_028739684.1	LOC114601974	mRNA
XM_028739651.1	LOC114601974	mRNA
XM_028739658.1	LOC114601974	mRNA
XM_028739584.1	LOC114601928	mRNA
XM_028739594.1	LOC114601928	mRNA
XR_003707852.1	LOC114602022	ncRNA
XR_003707851.1	LOC114602019	ncRNA
XM_028739570.1	LOC114601919	mRNA
XM_028706319.1	LOC114584441	mRNA
XM_028739606.1	LOC114601935	mRNA
XM_028739622.1	LOC114601935	mRNA
XM_028739634.1	LOC114601935	mRNA
XM_028739614.1	LOC114601935	mRNA
XM_028739629.1	LOC114601935	mRNA
XM_028739643.1	LOC114601935	mRNA
XR_003707857.1	CLCF1	misc_RNA
XM_028739839.1	CLCF1	mRNA
XM_028739830.1	CLCF1	mRNA
XM_028739817.1	CLCF1	mRNA
XR_003707862.1	LOC114602070	ncRNA
XR_003707861.1	LOC114602070	ncRNA
XM_028739780.1	RAD9A	mRNA
XM_028739789.1	RAD9A	mRNA
XM_028739771.1	RAD9A	mRNA
XM_028739802.1	PPP1CA	mRNA
XM_028739758.1	TBC1D10C	mRNA
XM_028739891.1	CARNS1	mRNA
XM_028739873.1	CARNS1	mRNA
XM_028739908.1	CARNS1	mRNA
XM_028739881.1	CARNS1	mRNA
XM_028739898.1	CARNS1	mRNA
XM_028739865.1	CARNS1	mRNA
XR_003707866.1	LOC114602100	ncRNA
XM_028739967.1	RPS6KB2	mRNA
XM_028739959.1	RPS6KB2	mRNA
XM_028739975.1	RPS6KB2	mRNA
XM_028739989.1	PTPRCAP	mRNA
XM_028739929.1	CORO1B	mRNA
XM_028739938.1	CORO1B	mRNA
XM_028739946.1	CORO1B	mRNA
XM_028740121.1	LOC114602196	mRNA
XM_028740070.1	ACY3	mRNA
XM_028740092.1	ACY3	mRNA
XM_028740063.1	ACY3	mRNA
XM_028740047.1	ACY3	mRNA
XM_028740101.1	ACY3	mRNA
XM_028740018.1	ACY3	mRNA
XM_028740055.1	ACY3	mRNA
XM_028740111.1	ACY3	mRNA
XM_028740085.1	ACY3	mRNA
XM_028740077.1	ACY3	mRNA
XM_028740027.1	ACY3	mRNA
XM_028740037.1	ACY3	mRNA
XM_028740003.1	ACY3	mRNA
XM_028740009.1	ACY3	mRNA
XM_028740221.1	TBX10	mRNA
XM_028740168.1	TCIRG1	mRNA
XM_028740140.1	TCIRG1	mRNA
XM_028740149.1	TCIRG1	mRNA
XM_028740132.1	TCIRG1	mRNA
XM_028740196.1	TCIRG1	mRNA
XM_028740177.1	TCIRG1	mRNA
XM_028740157.1	TCIRG1	mRNA
XM_028740187.1	TCIRG1	mRNA
XM_028740233.1	NDUFS8	mRNA
XM_028740259.1	NDUFS8	mRNA
XM_028740243.1	NDUFS8	mRNA
XM_028740267.1	NDUFS8	mRNA
XM_028740251.1	NDUFS8	mRNA
XM_028740207.1	ALDH3B1	mRNA
XM_028740281.1	UNC93B1	mRNA
XM_028740337.1	MAX	mRNA
XM_028740328.1	MAX	mRNA
XM_028740299.1	LOC114602281	mRNA
XM_028740294.1	LOC114602281	mRNA
XM_028740313.1	RAB15	mRNA
XM_028740365.1	GPX2	mRNA
unassigned_transcript_25	TRNAA-UGC_5	GeneID:114586022
XM_028740351.1	CHURC1	mRNA
XM_028740413.1	SPTB	mRNA
XM_028740379.1	SPTB	mRNA
XM_028740396.1	SPTB	mRNA
XM_028740404.1	SPTB	mRNA
XM_028740423.1	SPTB	mRNA
XM_028740388.1	SPTB	mRNA
XM_028740433.1	SPTB	mRNA
XM_028740466.1	PLEKHG3	mRNA
XM_028740525.1	PLEKHG3	mRNA
XM_028740491.1	PLEKHG3	mRNA
XM_028740500.1	PLEKHG3	mRNA
XM_028740456.1	PLEKHG3	mRNA
XM_028740517.1	PLEKHG3	mRNA
XM_028740475.1	PLEKHG3	mRNA
XM_028740508.1	PLEKHG3	mRNA
XM_028740482.1	PLEKHG3	mRNA
XM_028740445.1	PLEKHG3	mRNA
XM_028740549.1	NUP160	mRNA
XM_028740540.1	NUP160	mRNA
XM_028740560.1	FNBP4	mRNA
XM_028740568.1	FNBP4	mRNA
XM_028740593.1	AGBL2	mRNA
XM_028740580.1	AGBL2	mRNA
XM_028740629.1	AGBL2	mRNA
XM_028740610.1	AGBL2	mRNA
XM_028740600.1	AGBL2	mRNA
XM_028740638.1	AGBL2	mRNA
XM_028740587.1	AGBL2	mRNA
XM_028740619.1	AGBL2	mRNA
XM_028740646.1	AGBL2	mRNA
XM_028740656.1	AGBL2	mRNA
XR_003707923.1	LOC114602463	ncRNA
XR_003707924.1	LOC114602463	ncRNA
XM_028740669.1	MTCH2	mRNA
XM_028740695.1	LOC114602452	mRNA
XM_028740679.1	LOC114602452	mRNA
XM_028740686.1	LOC114602452	mRNA
XM_028740751.1	LOC114602483	unclassified transcription discrepancy
XM_028740731.1	LOC114602469	mRNA
XM_028740721.1	LOC114602469	mRNA
XM_028740739.1	LOC114602469	mRNA
unassigned_transcript_26	TRNAA-UGC_6	GeneID:114585934
XM_028740818.1	LOC114602503	mRNA
XM_028740807.1	LOC114602503	mRNA
XM_028740785.1	SLC4A3	mRNA
XM_028740766.1	SLC4A3	mRNA
XM_028740776.1	SLC4A3	mRNA
XM_028740793.1	SLC4A3	mRNA
XM_028740831.1	STK11IP	unclassified transcription discrepancy
XM_028740863.1	LOC114602515	mRNA
XM_028740845.1	LOC114602515	mRNA
XM_028740868.1	LOC114602515	mRNA
XM_028740854.1	LOC114602515	mRNA
XM_028740881.1	INHA	mRNA
XM_028740923.1	OBSL1	mRNA
XM_028740916.1	OBSL1	mRNA
XM_028740896.1	OBSL1	mRNA
XM_028740905.1	OBSL1	mRNA
XM_028740933.1	OBSL1	mRNA
XM_028740947.1	OBSL1	mRNA
XM_028740953.1	OBSL1	mRNA
XM_028740938.1	OBSL1	mRNA
XM_028741036.1	TMEM198	mRNA
XM_028741025.1	TMEM198	mRNA
XM_028741016.1	TMEM198	mRNA
XM_028741062.1	TMEM198	mRNA
XM_028741056.1	TMEM198	mRNA
XM_028741046.1	TMEM198	mRNA
XM_028740976.1	CHPF	mRNA
XM_028740966.1	CHPF	mRNA
XM_028740988.1	ASIC4	mRNA
XM_028741004.1	ASIC4	mRNA
XM_028740995.1	ASIC4	mRNA
XR_003707954.1	GMPPA	misc_RNA
XM_028741074.1	GMPPA	mRNA
XM_028741085.1	GMPPA	mRNA
XM_028741160.1	SPEGNB	mRNA
XM_028741179.1	SPEGNB	mRNA
XM_028741170.1	SPEGNB	mRNA
XM_028741097.1	SPEG	mRNA
XM_028741102.1	SPEG	mRNA
XM_028741138.1	SPEG	mRNA
XM_028741146.1	SPEG	mRNA
XM_028741120.1	SPEG	mRNA
XM_028741110.1	SPEG	mRNA
XM_028741129.1	SPEG	mRNA
XM_028741193.1	DES	mRNA
XR_003707973.1	LOC114602685	ncRNA
XM_028741211.1	DNPEP	mRNA
XM_028741241.1	PTPRN	mRNA
XM_028741223.1	PTPRN	mRNA
XM_028741248.1	PTPRN	mRNA
XM_028741232.1	PTPRN	mRNA
XM_028741273.1	LOC114602726	mRNA
XM_028741282.1	LOC114602726	mRNA
XM_028741291.1	LOC114602726	mRNA
XM_028706334.1	LOC114584445	mRNA
XM_028741260.1	LOC114602719	mRNA
XM_028706347.1	LOC114584453	mRNA
XM_028741318.1	LOC114602742	mRNA
XM_028741486.1	LOC114602811	mRNA
XM_028741507.1	STK16	mRNA
XM_028741499.1	STK16	mRNA
XM_028741436.1	GLB1L	mRNA
XM_028741416.1	GLB1L	mRNA
XM_028741454.1	GLB1L	mRNA
XM_028741425.1	GLB1L	mRNA
XM_028741445.1	GLB1L	mRNA
XM_028741462.1	GLB1L	mRNA
XM_028741471.1	GLB1L	mRNA
XM_028741403.1	ANKZF1	unclassified transcription discrepancy
XM_028741367.1	ATG9A	mRNA
XM_028741376.1	ATG9A	mRNA
XM_028741327.1	ABCB6	mRNA
XM_028741337.1	ABCB6	mRNA
XM_028741344.1	ABCB6	mRNA
XM_028741353.1	ABCB6	mRNA
XM_028741391.1	LOC114602775	mRNA
XM_028741613.1	ZFAND2B	mRNA
XM_028741626.1	ZFAND2B	mRNA
XM_028741607.1	ZFAND2B	mRNA
XM_028741618.1	ZFAND2B	mRNA
XM_028741632.1	ZFAND2B	mRNA
XM_028741596.1	LOC114602866	mRNA
XM_028741539.1	TTLL4	mRNA
XM_028741547.1	TTLL4	mRNA
XM_028741582.1	TTLL4	mRNA
XM_028741556.1	TTLL4	mRNA
XM_028741564.1	TTLL4	mRNA
XM_028741514.1	TTLL4	mRNA
XM_028741521.1	TTLL4	mRNA
XM_028741529.1	TTLL4	mRNA
XM_028741573.1	TTLL4	mRNA
XR_003708014.1	PRKAG3	misc_RNA
XM_028741673.1	PRKAG3	mRNA
XM_028741658.1	PRKAG3	mRNA
XM_028741681.1	PRKAG3	mRNA
XM_028741643.1	PRKAG3	mRNA
XM_028741688.1	PRKAG3	mRNA
XM_028741667.1	PRKAG3	mRNA
XM_028741650.1	PRKAG3	mRNA
XM_028741703.1	LOC114602964	mRNA
XM_028741697.1	LOC114602964	mRNA
XM_028741732.1	LOC114602964	mRNA
XM_028741738.1	LOC114602964	mRNA
XM_028741717.1	LOC114602964	mRNA
XM_028741709.1	LOC114602964	mRNA
XM_028741741.1	LOC114602964	mRNA
XM_028741722.1	LOC114602964	mRNA
XM_028741728.1	LOC114602964	mRNA
XM_028741760.1	LOC114603027	mRNA
XM_028741753.1	LOC114603027	mRNA
XR_003708041.1	LOC114603043	ncRNA
XM_028741778.1	WNT6	mRNA
XM_028741769.1	WNT6	mRNA
XM_028741784.1	WNT6	mRNA
XR_003708047.1	LOC114603078	ncRNA
XR_003708049.1	LOC114603078	ncRNA
XR_003708048.1	LOC114603078	ncRNA
XM_028741797.1	WNT10A	mRNA
XR_003708052.1	LOC114603109	ncRNA
XM_028741839.1	CDK5R2	mRNA
XM_028741850.1	FEV	mRNA
XM_028707696.1	CRYBA2	mRNA
XM_028707706.1	CRYBA2	mRNA
XR_003708056.1	LOC114603120	ncRNA
XM_028741871.1	CFAP65	unclassified transcription discrepancy
XM_028741891.1	LOC114603122	mRNA
XM_028741913.1	IHH	mRNA
XM_028741923.1	IHH	mRNA
XM_028741904.1	IHH	mRNA
XR_003708063.1	LOC114603150	ncRNA
XR_003708062.1	LOC114603139	ncRNA
XR_003708061.1	LOC114603139	ncRNA
XM_028741991.1	RETREG2	mRNA
XM_028741961.1	STK36	mRNA
XM_028741951.1	STK36	mRNA
XM_028741978.1	RNF25	mRNA
XM_028741970.1	RNF25	mRNA
XM_028706360.1	LOC114584460	mRNA
XM_028742058.1	LOC114603205	mRNA
XM_028742030.1	LOC114603205	mRNA
XM_028742024.1	LOC114603205	mRNA
XM_028742047.1	LOC114603205	mRNA
XM_028742039.1	LOC114603205	mRNA
XM_028742002.1	ZNF142	unclassified transcription discrepancy
XM_028742014.1	PLCD4	mRNA
XM_028742128.1	CNOT9	mRNA
XM_028742118.1	CNOT9	mRNA
XM_028742137.1	CNOT9	mRNA
XM_028742143.1	CNOT9	mRNA
XM_028742071.1	USP37	mRNA
XM_028742088.1	USP37	mRNA
XM_028742079.1	USP37	mRNA
XM_028742097.1	VIL1	mRNA
XM_028742105.1	VIL1	mRNA
XM_028742163.1	CTDSP1	mRNA
XM_028742155.1	CTDSP1	mRNA
XM_028742173.1	SLC11A1	mRNA
XM_028742180.1	SLC11A1	mRNA
XM_028742195.1	CATIP	mRNA
XM_028742187.1	CATIP	mRNA
XM_028742208.1	LOC114603319	mRNA
XM_028742245.1	LOC114603326	mRNA
XM_028742227.1	LOC114603326	mRNA
XM_028742220.1	LOC114603326	mRNA
XM_028742236.1	LOC114603326	mRNA
XM_028742267.1	LOC114603353	mRNA
XM_028742254.1	AAMP	unclassified transcription discrepancy
XM_028707721.1	GPBAR1	mRNA
XM_028742290.1	LOC114603365	mRNA
XM_028742301.1	LOC114603365	mRNA
XM_028742315.1	LOC114603372	mRNA
XM_028742324.1	LOC114603372	mRNA
XM_028742334.1	LOC114603372	mRNA
XM_028742348.1	ARPC2	mRNA
XM_028742359.1	LOC114603388	mRNA
XM_028707736.1	LOC114585255	mRNA
XM_028707750.1	LOC114585260	mRNA
XM_028742369.1	RUFY4	unclassified transcription discrepancy
XM_028742381.1	TNS1	mRNA
XM_028742396.1	TNS1	mRNA
XM_028742389.1	TNS1	mRNA
XM_028742404.1	TNS1	mRNA
XM_028742435.1	TNS1	mRNA
XM_028742426.1	TNS1	mRNA
XM_028742419.1	TNS1	mRNA
XM_028742412.1	TNS1	mRNA
XR_003708103.1	LOC114603447	ncRNA
XR_003708100.1	LOC114603447	ncRNA
XR_003708102.1	LOC114603447	ncRNA
XR_003708099.1	LOC114603447	ncRNA
XR_003708101.1	LOC114603447	ncRNA
XM_028742474.1	IGFBP5	mRNA
XM_028742484.1	IGFBP2	mRNA
XM_028742492.1	IGFBP2	mRNA
XM_028742503.1	RPL37A	mRNA
XM_028742523.1	SMARCAL1	mRNA
XM_028742537.1	SMARCAL1	mRNA
XM_028742531.1	SMARCAL1	mRNA
XM_028742555.1	SMARCAL1	mRNA
XM_028742514.1	SMARCAL1	mRNA
XM_028742546.1	SMARCAL1	mRNA
XR_003708109.1	XRCC5	misc_RNA
XM_028742567.1	XRCC5	mRNA
XR_003708110.1	TMEM169	misc_RNA
XM_028742598.1	TMEM169	mRNA
XM_028742583.1	PECR	mRNA
XM_028742615.1	MAP3K2	mRNA
XM_028742628.1	ERCC3	mRNA
XR_003708111.1	LOC114603551	ncRNA
XM_028742648.1	LOC114603555	mRNA
XM_028742657.1	LOC114603555	mRNA
XM_028706386.1	LOC114584470	mRNA
XM_028742669.1	LOC114603564	mRNA
XM_028742679.1	LOC114603564	mRNA
XM_028742689.1	LOC114603564	mRNA
XM_028742700.1	LOC114603578	mRNA
XM_028742722.1	GYPC	mRNA
XM_028742714.1	GYPC	mRNA
XM_028742734.1	CNTNAP5	mRNA
XM_028742744.1	CNTNAP5	mRNA
XM_028742766.1	MRAS	mRNA
XM_028742775.1	MRAS	mRNA
XM_028742756.1	MRAS	mRNA
XM_028742824.1	TMEM177	mRNA
XM_028742786.1	TMEM177	mRNA
XM_028742797.1	TMEM177	mRNA
XM_028742813.1	TMEM177	mRNA
XM_028742803.1	TMEM177	mRNA
XM_028742839.1	LOC114603632	mRNA
XM_028742843.1	LOC114603635	mRNA
XM_028742857.1	PTPN4	mRNA
XM_028742846.1	EPB41L5	mRNA
XM_028742844.1	EPB41L5	mRNA
XM_028742845.1	EPB41L5	mRNA
XM_028742847.1	LOC114603687	mRNA
XM_028742848.1	LOC114603687	mRNA
XM_028742891.1	RALB	mRNA
XM_028742909.1	RALB	mRNA
XM_028742875.1	RALB	mRNA
XM_028742900.1	RALB	mRNA
XM_028742866.1	RALB	mRNA
XM_028742884.1	RALB	mRNA
XM_028742924.1	INHBB	mRNA
XM_028742935.1	GLI2	mRNA
XM_028742940.1	GLI2	mRNA
XM_028742951.1	GLI2	mRNA
XM_028742945.1	GLI2	mRNA
XM_028743112.1	TFCP2L1	mRNA
XM_028742969.1	CLASP1	mRNA
XM_028742962.1	CLASP1	mRNA
XM_028742978.1	CLASP1	mRNA
XM_028742996.1	CLASP1	mRNA
XM_028742987.1	CLASP1	mRNA
XM_028743006.1	CLASP1	mRNA
XM_028743016.1	CLASP1	mRNA
XM_028743045.1	CLASP1	mRNA
XM_028743026.1	CLASP1	mRNA
XM_028743036.1	CLASP1	mRNA
XM_028743100.1	CLASP1	mRNA
XM_028743094.1	CLASP1	mRNA
XM_028743083.1	CLASP1	mRNA
XM_028743072.1	CLASP1	mRNA
XM_028743063.1	CLASP1	mRNA
XM_028743053.1	CLASP1	mRNA
XR_003703937.1	LOC114585635	RFAM:RF00618
XM_028743126.1	TSN	mRNA
XM_028743164.1	LOC114603832	mRNA
XM_028743155.1	LOC114603832	mRNA
XM_028743189.1	IQCB1	mRNA
XM_028743209.1	IQCB1	mRNA
XM_028743199.1	IQCB1	mRNA
XM_028743179.1	IQCB1	mRNA
XM_028743219.1	IQCB1	mRNA
XM_028743234.1	EAF2	mRNA
XM_028707773.1	LOC114585270	mRNA
XM_028706399.1	SLC15A2	mRNA
XM_028743267.1	HSPBAP1	mRNA
XM_028743257.1	HSPBAP1	mRNA
XM_028743248.1	HSPBAP1	mRNA
XR_003708179.1	SLC49A4	misc_RNA
XM_028743283.1	SLC49A4	mRNA
XM_028743299.1	SEMA5B	unclassified transcription discrepancy
XM_028743312.1	LOC114603877	mRNA
XM_028743322.1	LOC114603877	mRNA
XM_028743336.1	LOC114603885	mRNA
XR_003708182.1	LOC114603911	ncRNA
XM_028743373.1	SEC22A	mRNA
XM_028743389.1	SEC22A	mRNA
XM_028743383.1	SEC22A	mRNA
XR_003708183.1	LOC114603916	ncRNA
XM_028743359.1	ADCY5	mRNA
XM_028743350.1	ADCY5	mRNA
XM_028743429.1	HACD2	mRNA
XM_028743420.1	HACD2	mRNA
XM_028743444.1	MYLK	unclassified transcription discrepancy
XM_028707787.1	LOC114585276	mRNA
XM_028743466.1	CCDC14	mRNA
XM_028743457.1	CCDC14	mRNA
XM_028743476.1	CCDC14	mRNA
XM_028743486.1	CCDC14	mRNA
XM_028743500.1	ROPN1	mRNA
XM_028743549.1	KALRN	mRNA
XM_028743560.1	KALRN	mRNA
XM_028743596.1	KALRN	mRNA
XM_028743512.1	KALRN	mRNA
XM_028743541.1	KALRN	mRNA
XM_028743568.1	KALRN	mRNA
XM_028743522.1	KALRN	mRNA
XM_028743578.1	KALRN	mRNA
XM_028743531.1	KALRN	mRNA
XM_028743587.1	KALRN	mRNA
XM_028743624.1	KALRN	mRNA
XM_028743616.1	KALRN	mRNA
XM_028743606.1	KALRN	mRNA
XM_028743633.1	KALRN	mRNA
XM_028743643.1	KALRN	mRNA
XM_028743662.1	KALRN	mRNA
XM_028743654.1	KALRN	mRNA
XM_028743671.1	KALRN	mRNA
XR_003708207.1	LOC114604031	ncRNA
XM_028743708.1	UMPS	mRNA
XR_003708199.1	ITGB5	misc_RNA
XM_028743685.1	ITGB5	mRNA
XR_003708206.1	LOC114604027	ncRNA
XM_028743702.1	MUC13	mRNA
XM_028743740.1	HEG1	mRNA
XM_028743768.1	HEG1	mRNA
XM_028743748.1	HEG1	mRNA
XM_028743758.1	HEG1	mRNA
XR_003708208.1	LOC114604043	ncRNA
XR_003708215.1	SLC12A8	misc_RNA
XM_028743791.1	SLC12A8	mRNA
XM_028743798.1	SLC12A8	mRNA
XM_028743807.1	SLC12A8	mRNA
XR_003708220.1	LOC114604100	ncRNA
XR_003708219.1	LOC114604100	ncRNA
XM_028743831.1	ZNF148	mRNA
XM_028743840.1	ZNF148	mRNA
XM_028743848.1	ZNF148	mRNA
XM_028743824.1	ZNF148	mRNA
XM_028743912.1	SNX4	mRNA
XM_028743896.1	LOC114604090	unclassified transcription discrepancy
XM_028743862.1	OSBPL11	mRNA
XM_028743871.1	OSBPL11	mRNA
XM_028743882.1	OSBPL11	mRNA
XM_028743938.1	LOC114604108	mRNA
XM_028743951.1	LMLN	mRNA
XM_028743960.1	LMLN	mRNA
XM_028706409.1	PARP14	mRNA
XM_028743972.1	DTX3L	mRNA
XM_028743993.1	PARP9	unclassified transcription discrepancy
XM_028744045.1	FAIM	mRNA
XM_028744061.1	FAIM	mRNA
XM_028744053.1	FAIM	mRNA
XM_028744038.1	FAIM	mRNA
XM_028744028.1	CEP70	mRNA
XM_028744005.1	CEP70	mRNA
XM_028744013.1	CEP70	mRNA
XM_028744021.1	CEP70	mRNA
XM_028743983.1	ESYT3	mRNA
XM_028744084.1	CFAP221	mRNA
XM_028744074.1	CFAP221	mRNA
XM_028744097.1	SCTR	mRNA
XM_028744107.1	SCTR	mRNA
XM_028744120.1	TMEM37	mRNA
XM_028744212.1	DBI	mRNA
XM_028744158.1	C1H2orf76	mRNA
XM_028744149.1	C1H2orf76	mRNA
XM_028744175.1	C1H2orf76	mRNA
XM_028744192.1	C1H2orf76	mRNA
XM_028744185.1	C1H2orf76	mRNA
XM_028744167.1	C1H2orf76	mRNA
XM_028744202.1	C1H2orf76	mRNA
XM_028744128.1	STEAP3	mRNA
XM_028744137.1	STEAP3	mRNA
XM_028744226.1	C1QL2	unclassified transcription discrepancy
XM_028744248.1	MARCO	mRNA
XM_028744258.1	MARCO	mRNA
XM_028744240.1	MARCO	mRNA
XM_028744289.1	EN1	mRNA
XM_028744298.1	EN1	mRNA
XM_028744269.1	EN1	mRNA
XM_028744279.1	EN1	mRNA
XM_028744307.1	EN1	mRNA
XR_003708276.1	LOC114604324	ncRNA
XR_003708278.1	LOC114604324	ncRNA
XM_028744349.1	INSIG2	unclassified transcription discrepancy
XM_028744330.1	LOC114604297	mRNA
XM_028744337.1	LOC114604297	mRNA
XM_028744320.1	LOC114604297	mRNA
XM_028744373.1	CCDC93	mRNA
XR_003708281.1	LOC114604337	ncRNA
XM_028706419.1	LOC114584497	mRNA
XM_028744397.1	DDX18	mRNA
XM_028744409.1	DDX18	mRNA
XM_028744402.1	DDX18	mRNA
XM_028744415.1	DDX18	mRNA
XM_028744423.1	DPP10	mRNA
XM_028744429.1	DPP10	mRNA
XM_028744440.1	ACTR3	mRNA
XM_028744451.1	SLC35F5	mRNA
XM_028744469.1	SLC35F5	mRNA
XM_028744461.1	SLC35F5	mRNA
XM_028744569.1	GPR39	mRNA
XM_028744580.1	GPR39	mRNA
XR_003708329.1	LOC114604502	ncRNA
XM_028744591.1	LYPD1	mRNA
XM_028744600.1	LYPD1	mRNA
XR_003708322.1	LOC114604500	ncRNA
XM_028744504.1	NCKAP5	mRNA
XM_028744515.1	NCKAP5	mRNA
XM_028744522.1	NCKAP5	mRNA
XM_028744533.1	NCKAP5	mRNA
XM_028744528.1	NCKAP5	mRNA
XM_028744484.1	NCKAP5	mRNA
XM_028744477.1	NCKAP5	mRNA
XM_028744550.1	NCKAP5	mRNA
XM_028744544.1	NCKAP5	mRNA
XM_028744493.1	NCKAP5	mRNA
XM_028744557.1	NCKAP5	mRNA
XM_028744535.1	NCKAP5	mRNA
unassigned_transcript_27	TRNAN-GUU	GeneID:114585936
XR_003708315.1	LOC114604485	ncRNA
XR_003708313.1	LOC114604485	ncRNA
XR_003708314.1	LOC114604485	ncRNA
XR_003708316.1	LOC114604485	ncRNA
XR_003708321.1	LOC114604496	ncRNA
XM_028744719.1	MGAT5	mRNA
XM_028744762.1	TMEM163	mRNA
XM_028744751.1	ACMSD	unclassified transcription discrepancy
XR_003708354.1	LOC114604557	ncRNA
XR_003708345.1	CCNT2	misc_RNA
XM_028744734.1	CCNT2	mRNA
XM_028744685.1	MAP3K19	mRNA
XM_028744658.1	MAP3K19	mRNA
XM_028744649.1	MAP3K19	mRNA
XM_028744704.1	MAP3K19	mRNA
XM_028744676.1	MAP3K19	mRNA
XM_028744667.1	MAP3K19	mRNA
XM_028744693.1	MAP3K19	mRNA
XM_028744687.1	MAP3K19	mRNA
XM_028744908.1	RAB3GAP1	unclassified transcription discrepancy
XM_028744820.1	ZRANB3	mRNA
XM_028744786.1	ZRANB3	mRNA
XM_028744810.1	ZRANB3	mRNA
XM_028744803.1	ZRANB3	mRNA
XM_028744792.1	ZRANB3	mRNA
XM_028744829.1	R3HDM1	mRNA
XM_028744844.1	R3HDM1	mRNA
XM_028744853.1	R3HDM1	mRNA
XM_028744861.1	R3HDM1	mRNA
XM_028744878.1	R3HDM1	mRNA
XM_028744870.1	R3HDM1	mRNA
XM_028744884.1	R3HDM1	mRNA
XM_028744894.1	R3HDM1	mRNA
XM_028744839.1	R3HDM1	mRNA
XM_028744954.1	UBXN4	mRNA
XM_028744924.1	LCT	mRNA
XM_028744940.1	MCM6	mRNA
XM_028744967.1	DARS	mRNA
XM_028744976.1	CXCR4	mRNA
XM_028745012.1	THSD7B	mRNA
XM_028745005.1	THSD7B	mRNA
XM_028744987.1	THSD7B	mRNA
XM_028744996.1	THSD7B	mRNA
XM_028745031.1	LOC114604668	mRNA
XM_028745040.1	LOC114604668	mRNA
XM_028745047.1	LOC114604668	mRNA
XM_028745024.1	LOC114604668	mRNA
XM_028745068.1	LOC114604687	mRNA
XM_028745060.1	LOC114604687	mRNA
XM_028745090.1	SPOPL	mRNA
XM_028745080.1	SPOPL	mRNA
XM_028745104.1	NXPH2	mRNA
XM_028745119.1	LOC114604706	mRNA
XM_028745128.1	LOC114604706	mRNA
XM_028745143.1	LOC114604716	mRNA
XR_003708407.1	LOC114604721	ncRNA
XM_028706442.1	LOC114584511	mRNA
XM_028706452.1	LOC114584522	mRNA
XR_003703986.1	LOC114585776	RFAM:RF00020
XM_028745183.1	LRP1B	mRNA
XM_028745175.1	LRP1B	mRNA
XM_028745165.1	LRP1B	mRNA
XM_028745157.1	LRP1B	mRNA
XM_028745194.1	LRP1B	mRNA
XM_028745202.1	LRP1B	mRNA
XR_003708423.1	LOC114604770	ncRNA
XM_028745228.1	LOC114604750	mRNA
XM_028745237.1	LOC114604750	mRNA
XM_028745211.1	LOC114604750	mRNA
XM_028745221.1	LOC114604750	mRNA
XM_028745245.1	LOC114604750	mRNA
XM_028745264.1	LOC114604774	unclassified transcription discrepancy
XM_028745307.1	ARHGAP15	mRNA
XM_028745309.1	ARHGAP15	mRNA
XM_028745311.1	ARHGAP15	mRNA
XM_028745290.1	ARHGAP15	mRNA
XM_028745301.1	ARHGAP15	mRNA
XM_028745310.1	ARHGAP15	mRNA
XM_028745279.1	ARHGAP15	mRNA
XR_003704008.1	LOC114585886	RFAM:RF00548
XR_003708442.1	LOC114604819	ncRNA
XR_003708443.1	LOC114604819	ncRNA
XR_003708444.1	LOC114604824	ncRNA
XM_028745358.1	GTDC1	mRNA
XM_028745422.1	GTDC1	mRNA
XM_028745412.1	GTDC1	mRNA
XM_028745366.1	GTDC1	mRNA
XM_028745372.1	GTDC1	mRNA
XM_028745379.1	GTDC1	mRNA
XM_028745386.1	GTDC1	mRNA
XM_028745406.1	GTDC1	mRNA
XM_028745392.1	GTDC1	mRNA
XM_028745399.1	GTDC1	mRNA
XM_028745343.1	GTDC1	mRNA
XM_028745351.1	GTDC1	mRNA
XM_028745435.1	ZEB2	mRNA
XM_028745446.1	ZEB2	mRNA
XM_028745455.1	ZEB2	mRNA
XR_003708452.1	LOC114604903	ncRNA
XR_003708451.1	LOC114604903	ncRNA
